14/10/13,CHINA EASTERN AIR ADR 10      ,        ,USD ,0,0,21.4,0,0,0,0,GLOBALQUOTE  ,0,0,K3CD
14/10/13,CHINA ENERGY LIMITED          ,        ,SGD ,0.059,0.059,0.059,-0.002,3000,0.059,0.061,SGX MAINBOARD,0.059,177,A0G 
14/10/13,CHINA ENVIRONMENT LTD.        ,        ,SGD ,0.55,0.53,0.545,-0.01,12056000,0.54,0.545,SGX MAINBOARD,0.545,6537390,5OU 
14/10/13,CHINA ENVIRONMENTAL RES GP LTD,        ,SGD ,0,0,0.068,0,0,0.05,0,SGX MAINBOARD,0,0,RS1 
14/10/13,CHINA ESSENCE GROUP LTD.      ,        ,SGD ,0.03,0.026,0.026,-0.001,899000,0.026,0.027,SGX MAINBOARD,0.03,23793,G54 
14/10/13,CHINA FIBRETECH LTD.          ,        ,SGD ,0.031,0.029,0.031,-0.001,1165000,0.03,0.031,SGX MAINBOARD,0.03,35215,F6D 
14/10/13,CHINA FISHERY GROUP LIMITED   ,        ,SGD ,0.39,0.38,0.38,-0.005,86000,0.38,0.39,SGX MAINBOARD,0.385,33110,B0Z 
14/10/13,CHINA FLEXIBLE PACK HLDG LTD  ,        ,SGD ,0,0,0.035,0,0,0.031,0.045,SGX MAINBOARD,0,0,C59 
14/10/13,CHINA GAOXIAN FIBREFAB HLDGLTD,        ,SGD ,0.053,0.048,0.05,-0.003,20106000,0.049,0.05,SGX MAINBOARD,0.053,1007584,I4U 
14/10/13,CHINA GAOXIAN FIBREFAB W180918,        ,SGD ,0.012,0.01,0.011,-0.001,4254000,0.011,0.012,SGX MAINBOARD,0.011,47464,T1NW
14/10/13,CHINA GREAT LAND HOLDINGS LTD.,        ,SGD ,0,0,0.015,0,0,0.011,0.016,SGX MAINBOARD,0,0,D50 
14/10/13,CHINA HAIDA LTD.              ,        ,SGD ,0,0,0.031,0,0,0.028,0.031,SGX MAINBOARD,0,0,C92 
14/10/13,CHINA HONGCHENG HOLDINGS LTD  ,        ,SGD ,0,0,0.02,0,0,0.022,0.032,SGX MAINBOARD,0,0,C0Z 
14/10/13,CHINA HONGXING SPORTS LIMITED ,SUSP    ,SGD ,0,0,0.115,0,0,0,0,SGX MAINBOARD,0,0,BR9 
14/10/13,CHINA INTERNATIONAL HLDGS LTD ,        ,SGD ,0,0,0.051,0,0,0.046,0.053,SGX MAINBOARD,0,0,C37 
14/10/13,CHINA JISHAN HOLDINGS LIMITED ,        ,SGD ,0,0,0.1,0,0,0.091,0.115,SGX MAINBOARD,0,0,J18 
14/10/13,CHINA KANGDA FOOD COMPANY LTD ,        ,SGD ,0,0,0.077,0,0,0.08,0.1,SGX MAINBOARD,0,0,P74 
14/10/13,CHINA KUNDA TECH HOLDINGS LTD ,        ,SGD ,0.04,0.04,0.04,-0.001,336000,0.04,0.041,SGX MAINBOARD,0.04,13440,GU5 
14/10/13,CHINA MERCHANTS HLDGS(PACIFIC),CD      ,SGD ,0.895,0.885,0.895,0.005,324000,0.88,0.895,SGX MAINBOARD,0.89,288330,C22 
14/10/13,CHINA MERCHANTS PROP DEVTCOLTD,        ,HKD ,0,0,23,0,0,20,0,SGX MAINBOARD,0,0,C03 
14/10/13,CHINA MILK PRODUCTS GROUP LTD ,SUSP    ,SGD ,0,0,0.24,0,0,0,0,SGX MAINBOARD,0,0,G86 
14/10/13,CHINA MINING INTERNATIONAL LTD,        ,SGD ,0.074,0.073,0.073,-0.001,530000,0.073,0.075,SGX MAINBOARD,0.074,38940,Y34 
14/10/13,CHINA MINZHONG FOOD CORP LTD  ,CD      ,SGD ,1.125,1.12,1.12,-0.005,69000,1.12,1.125,SGX MAINBOARD,1.12,77305,K2N 
14/10/13,CHINA MINZHONG MB ECW140401   ,        ,SGD ,0,0,0.081,0,0,0,0,SGX MAINBOARD,0,0,SQ4W
14/10/13,CHINA NEW TOWN DEVT CO LIMITED,        ,SGD ,0.115,0.11,0.112,-0.003,4529000,0.11,0.112,SGX MAINBOARD,0.115,507751,D4N 
14/10/13,CHINA OILFIELD TEC SVCS GRPLTD,        ,SGD ,0.031,0.031,0.031,0,110000,0.031,0.032,SGX MAINBOARD,0.031,3410,DT2 
14/10/13,CHINA PAPER HOLDINGS LIMITED  ,        ,SGD ,0.026,0.026,0.026,0.001,50000,0.025,0.026,SGX MAINBOARD,0.026,1300,C71 
14/10/13,CHINA POWERPLUS LIMITED       ,        ,SGD ,0,0,0.031,0,0,0.028,0.035,SGX MAINBOARD,0,0,Z02 
14/10/13,CHINA PRINT POWER GROUP LTD   ,        ,SGD ,0,0,0.34,0,0,0.315,0.35,SGX MAINBOARD,0,0,B3C 
14/10/13,"CHINA SKY CHEM FIBRE CO., LTD.",SUSP    ,SGD ,0,0,0.102,0,0,0,0,SGX MAINBOARD,0,0,E90 
14/10/13,CHINA SOUTHERN AIR ADR 10     ,        ,USD ,0,0,18.07,0,0,18.27,0,GLOBALQUOTE  ,0,0,K3TD
14/10/13,CHINA SPORTS INTL LIMITED     ,        ,SGD ,0.028,0.027,0.027,-0.001,345000,0.026,0.027,SGX MAINBOARD,0.028,9655,FQ8 
14/10/13,CHINA SUN BIOCHEM TECH GP CO. ,SUSP    ,SGD ,0,0,0.055,0,0,0,0,SGX MAINBOARD,0,0,C86 
14/10/13,CHINA SUNSINE CHEM HLDGS LTD. ,        ,SGD ,0,0,0.19,0,0,0.19,0.198,SGX MAINBOARD,0,0,CH8 
14/10/13,CHINA TAISAN TECH GRP HLDGSLTD,        ,SGD ,0.04,0.038,0.04,0.001,191000,0.038,0.04,SGX MAINBOARD,0.038,7260,F2X 
14/10/13,CHINA TELECOM ADR 10          ,        ,USD ,0,0,52.15,0,0,0,0,GLOBALQUOTE  ,0,0,K3ED
14/10/13,CHINA UNICOM HK LTD ADR 10    ,        ,USD ,0,0,15.01,0,0,0,0,GLOBALQUOTE  ,0,0,K3ID
14/10/13,CHINA XLX FERTILISER LTD.     ,        ,SGD ,0.31,0.305,0.305,-0.005,267000,0.305,0.31,SGX MAINBOARD,0.31,82695,B9R 
14/10/13,CHINA YONGSHENG LIMITED       ,        ,SGD ,0,0,0.018,0,0,0.016,0.019,CATALIST     ,0,0,5KK 
14/10/13,CHINA YUANBANG PROP HLDGS LTD ,CD      ,SGD ,0,0,0.21,0,0,0.195,0.215,SGX MAINBOARD,0,0,B2X 
14/10/13,CHINALIFE UB ECW140324        ,        ,SGD ,0,0,0.166,0,0,0,0,SGX MAINBOARD,0,0,SJ0W
14/10/13,CHINAMOBILE ADR 10            ,        ,USD ,0,0,54.58,0,0,0,0,GLOBALQUOTE  ,0,0,K3PD
14/10/13,CHINASING INVESTMENT HLDG LTD ,        ,SGD ,0,0,0.049,0,0,0.042,0.055,SGX MAINBOARD,0,0,O2R 
14/10/13,CHINAVISION MEDIA GRP LIMITED ,        ,HKD ,0,0,0.148,0,0,0.158,0,SGX MAINBOARD,0,0,S91 
14/10/13,CHINESE GLOBAL INVESTORS GRP  ,        ,SGD ,0.015,0.015,0.015,0,20000,0.015,0.017,CATALIST     ,0.015,300,5CJ 
14/10/13,CHIP ENG SENG CORPORATION LTD ,        ,SGD ,0.725,0.705,0.71,-0.005,2127000,0.71,0.715,SGX MAINBOARD,0.725,1523840,C29 
14/10/13,CHOSEN HOLDINGS LIMITED       ,CD      ,SGD ,0.121,0.118,0.121,0.003,10000,0.118,0.121,SGX MAINBOARD,0.118,1189,C10 
14/10/13,CHUAN HUP HOLDINGS LIMITED    ,CD      ,SGD ,0.285,0.275,0.28,0.01,983000,0.275,0.28,SGX MAINBOARD,0.275,273610,C33 
14/10/13,CIMB FT ASEAN 40 100 S$       ,        ,SGD ,13.33,13.33,13.33,-0.05,2000,13.27,13.34,SGX MAINBOARD,13.33,26660,QS0 
14/10/13,CIMB FTSE ASEAN40 100         ,        ,USD ,0,0,10.71,0,0,10.64,10.72,SGX MAINBOARD,0,0,M62 
14/10/13,CIMB S&P ASIA PAC DIVIDEND S$ ,        ,SGD ,0,0,1.308,0,0,1.295,1.304,SGX MAINBOARD,0,0,QR9 
14/10/13,CIMB S&P ASIA PACIFIC DIVIDEND,        ,USD ,0,0,1.044,0,0,1.043,1.05,SGX MAINBOARD,0,0,P5P 
14/10/13,CITY DEVELOPMENTS LIMITED     ,        ,SGD ,10.44,10.28,10.36,-0.07,208000,10.36,10.39,SGX MAINBOARD,10.44,2154630,C09 
14/10/13,CITY DEVELOPMENTS LTD NCCPS   ,        ,SGD ,0,0,1.02,0,0,1.04,1.09,SGX MAINBOARD,0,0,C70 
14/10/13,CITYNEON HOLDINGS LIMITED     ,        ,SGD ,0,0,0.2,0,0,0.205,0.26,SGX MAINBOARD,0,0,5HJ 
14/10/13,CITYSPRING INFRASTRUCT TRUST  ,        ,SGD ,0.47,0.465,0.465,-0.005,494000,0.465,0.47,SGX MAINBOARD,0.47,230075,A7RU
14/10/13,CIVMEC LIMITED                ,        ,SGD ,0.76,0.735,0.75,0,188000,0.735,0.75,SGX MAINBOARD,0.76,139415,P9D 
14/10/13,CNA GROUP LTD.                ,        ,SGD ,0.144,0.136,0.137,-0.006,6016000,0.137,0.138,SGX MAINBOARD,0.144,826724,5GC 
14/10/13,CNMC GOLDMINE HOLDINGS LIMITED,        ,SGD ,0.215,0.2,0.2,-0.02,1091000,0.2,0.205,CATALIST     ,0.2,222990,5TP 
14/10/13,COGENT HOLDINGS LIMITED       ,        ,SGD ,0.215,0.2,0.2,-0.015,351000,0.2,0.205,SGX MAINBOARD,0.215,73690,KJ9 
14/10/13,COLEX HOLDINGS LIMITED        ,        ,SGD ,0,0,0.164,0,0,0.165,0.18,CATALIST     ,0,0,567
14/10/13,COMBINE WILL INTL HLDGS LTD   ,        ,SGD ,0,0,0.47,0,0,0.465,0.5,SGX MAINBOARD,0,0,N0Z 
14/10/13,COMFORTDELGRO CORPORAT.ES.1310,        ,SGD ,0,0,1.905,0,0,0,0,SGX MAINBOARD,0,0,T2M 
14/10/13,COMFORTDELGRO CORPORATION LTD ,        ,SGD ,1.905,1.885,1.895,-0.015,1395000,1.895,1.9,SGX MAINBOARD,1.9,2646498,C52 
14/10/13,COMFORTDELGRO MB ECW140303    ,        ,SGD ,0,0,0.01,0,0,0,0,SGX MAINBOARD,0,0,SQ3W
14/10/13,COMFORTDELGRO MB ECW140401    ,        ,SGD ,0,0,0,0,0,0,0,SGX MAINBOARD,0,0,T1JW
14/10/13,COMFORTDELGRO MB ECW150102    ,        ,SGD ,0,0,0,0,0,0,0,SGX MAINBOARD,0,0,SW4W
14/10/13,COMMUNICATION DESIGN INTL LTD ,        ,SGD ,0.06,0.05,0.05,-0.025,250000,0.05,0.068,CATALIST     ,0.06,13525,5HT 
14/10/13,COMPACT METAL INDUSTRIES 50   ,XR      ,SGD ,0.1,0.1,0.1,-0.086,8000,0.05,0.08,SGX MAINBOARD,0.1,800,T4W 
14/10/13,COMPACT METAL INDUSTRIES LTD  ,XR      ,SGD ,0.068,0.059,0.059,-0.132,821000,0.06,0.064,SGX MAINBOARD,0.068,52873,T4E 
14/10/13,CONFIDENCE PETROL IND LTD GDR ,        ,USD ,0,0,0,0,0,0,0,SGX MAINBOARD,0,0,E6B 
14/10/13,CONSCIENCEFOOD HOLDING LIMITED,        ,SGD ,0,0,0.177,0,0,0.176,0.179,SGX MAINBOARD,0,0,L1D 
14/10/13,CORDLIFE GROUP LIMITED        ,CD      ,SGD ,1.225,1.2,1.205,-0.005,1046000,1.205,1.215,SGX MAINBOARD,1.225,1263810,P8A 
14/10/13,CORTINA HOLDINGS LIMITED      ,        ,SGD ,0.74,0.74,0.74,0.025,2000,0.715,0.84,SGX MAINBOARD,0.74,1480,C41 
14/10/13,COSCO CORP BP ECW140103       ,        ,SGD ,0,0,0.011,0,0,0,0,SGX MAINBOARD,0,0,S2RW
14/10/13,COSCO CORP BP ECW140702       ,        ,SGD ,0.031,0.03,0.031,0,35000,0.011,0.031,SGX MAINBOARD,0.03,1056,S7AW
14/10/13,COSCO CORP MB ECW140303       ,        ,SGD ,0,0,0.037,0,0,0,0,SGX MAINBOARD,0,0,S9JW
14/10/13,COSCO CORP MB ECW150102       ,        ,SGD ,0,0,0.05,0,0,0.049,0,SGX MAINBOARD,0,0,SR8W
14/10/13,COSCO CORPORATION (S) LTD     ,        ,SGD ,0.8,0.79,0.79,-0.005,363000,0.79,0.795,SGX MAINBOARD,0.795,288615,F83 
14/10/13,COSCO CORPORATION (S).ES.1310 ,        ,SGD ,0,0,0,0,0,0,0,SGX MAINBOARD,0,0,T2N 
14/10/13,COSMOSTEEL HOLDINGS LIMITED   ,        ,SGD ,0.37,0.365,0.365,-0.005,188000,0.365,0.37,SGX MAINBOARD,0.37,68970,B9S 
14/10/13,COURAGE MARINE GROUP LIMITED  ,        ,SGD ,0,0,0.095,0,0,0.086,0.098,SGX MAINBOARD,0,0,E91 
14/10/13,COURTS ASIA LIMITED           ,        ,SGD ,0.8,0.75,0.765,-0.02,987000,0.765,0.77,SGX MAINBOARD,0.79,761285,RE2 
14/10/13,CPH LTD                       ,        ,SGD ,0.013,0.013,0.013,0,895000,0.013,0.014,CATALIST     ,0.013,11635,539
14/10/13,CRAFT PRINT INTERNATIONAL LTD ,        ,SGD ,0,0,0.024,0,0,0.021,0.03,CATALIST     ,0,0,541
14/10/13,CREATIVE TECHNOLOGY LTD       ,        ,SGD ,2.24,2.15,2.18,-0.06,18850,2.18,2.2,SGX MAINBOARD,2.24,40794,C76 
14/10/13,CROESUS RETAIL TRUST          ,        ,SGD ,0.885,0.86,0.86,-0.015,1319000,0.86,0.865,SGX MAINBOARD,0.875,1148855,S6NU
14/10/13,CSC HOLDINGS LTD              ,        ,SGD ,0.101,0.1,0.1,0,82000,0.099,0.1,SGX MAINBOARD,0.101,8220,C06 
14/10/13,CSE GLOBAL LTD                ,        ,SGD ,0.9,0.89,0.9,0.01,35000,0.89,0.9,SGX MAINBOARD,0.89,31220,544
14/10/13,CTRIP.COM INTERNATIONAL ADR 10,        ,USD ,0,0,44.92,0,0,0.6,0,GLOBALQUOTE  ,0,0,K3RD
14/10/13,CWT LIMITED                   ,        ,SGD ,1.42,1.41,1.42,0.01,69000,1.405,1.42,SGX MAINBOARD,1.41,97415,C14 
14/10/13,DAIRY FARM INT'L HOLDINGS LTD ,        ,USD ,10.55,10.5,10.53,-0.04,18900,10.5,10.53,SGX MAINBOARD,10.5,198828,D01 
14/10/13,DAPAI INTL HLDG CO. LTD.      ,        ,SGD ,0.025,0.025,0.025,0,220000,0.025,0.034,SGX MAINBOARD,0.025,5500,FP1 
14/10/13,DARCO WATER TECHNOLOGIES LTD  ,SUSP    ,SGD ,0,0,0.058,0,0,0,0,SGX MAINBOARD,0,0,5CB 
14/10/13,DATAPULSE TECHNOLOGY LIMITED  ,CD      ,SGD ,0.245,0.24,0.24,-0.005,353000,0.24,0.245,SGX MAINBOARD,0.245,86420,D04 
14/10/13,DBS BP ECW140103              ,        ,SGD ,0,0,0.134,0,0,0,0,SGX MAINBOARD,0,0,SH0W
14/10/13,DBS GROUP HOLDINGS LTD        ,        ,SGD ,16.51,16.4,16.46,-0.01,1497000,16.45,16.46,SGX MAINBOARD,16.47,24653580,D05 
14/10/13,DBS GROUP HOLDINGS LTD.ES.1310,        ,SGD ,16.47,16.47,16.47,0.05,1000,0,0,SGX MAINBOARD,16.47,16470,T2O 
14/10/13,DBS MB ECW131101              ,        ,SGD ,0,0,0.28,0,0,0,0,SGX MAINBOARD,0,0,SB5W
14/10/13,DBS MB ECW131105              ,        ,SGD ,0,0,0.1,0,0,0,0,SGX MAINBOARD,0,0,SH4W
14/10/13,DBS MB ECW131202              ,        ,SGD ,0.069,0.069,0.069,-0.005,1000000,0,0,SGX MAINBOARD,0.069,69000,Q7ZW
14/10/13,DBS MB ECW131203              ,        ,SGD ,0.051,0.046,0.048,-0.004,580000,0,0,SGX MAINBOARD,0.051,27430,SP8W
14/10/13,DBS MB ECW140102              ,        ,SGD ,0.15,0.149,0.149,-0.005,230000,0,0,SGX MAINBOARD,0.15,34320,T0GW
14/10/13,DBS MB ECW140103              ,        ,SGD ,0,0,0,0,0,0,0,SGX MAINBOARD,0,0,T0IW
14/10/13,DBS MB ECW140203              ,        ,SGD ,0,0,0.072,0,0,0,0,SGX MAINBOARD,0,0,ST9W
14/10/13,DBS MB ECW140204              ,        ,SGD ,0.092,0.092,0.092,-0.005,30000,0,0,SGX MAINBOARD,0.092,2760,T4GW
14/10/13,DBS MB ECW140602              ,        ,SGD ,0,0,0.115,0,0,0,0,SGX MAINBOARD,0,0,RP1W
14/10/13,DBS MB ECW150102              ,        ,SGD ,0,0,0,0,0,0,0,SGX MAINBOARD,0,0,SQ5W
14/10/13,DBS MB EPW131101              ,        ,SGD ,0,0,0.029,0,0,0,0,SGX MAINBOARD,0,0,SG3W
14/10/13,DBS MB EPW131104              ,        ,SGD ,0.024,0.02,0.022,-0.004,415000,0,0,SGX MAINBOARD,0.02,8805,SI2W
14/10/13,DBS MB EPW140102              ,        ,SGD ,0.168,0.168,0.168,0.003,30000,0.145,0,SGX MAINBOARD,0.168,5040,ST6W
14/10/13,DBS MB EPW140103              ,        ,SGD ,0.099,0.099,0.099,-0.001,100000,0,0,SGX MAINBOARD,0.099,9900,T0HW
14/10/13,DBS MB EPW140106              ,        ,SGD ,0,0,0.073,0,0,0,0,SGX MAINBOARD,0,0,T0JW
14/10/13,DBS MB EPW140203              ,        ,SGD ,0,0,0.185,0,0,0,0,SGX MAINBOARD,0,0,T5LW
14/10/13,DBS MB EPW140303              ,        ,SGD ,0.119,0.118,0.118,0,300000,0,0,SGX MAINBOARD,0.118,35480,T5KW
14/10/13,DBS RB ECW131216              ,        ,SGD ,0,0,0.051,0,0,0.018,0.024,SGX MAINBOARD,0,0,R6KW
14/10/13,DBS S$800M 4.7% NCPS          ,        ,SGD ,109.18,109.18,109.18,-0.02,100,109.03,109.18,SGX MAINBOARD,109.18,10918,MU7 
14/10/13,DBXT AUD CASH ETF 5           ,        ,AUD ,0,0,208.9,0,0,210.85,211.1,SGX MAINBOARD,0,0,KV5 
14/10/13,DBXT AUD CASH ETF SGD 5       ,        ,SGD ,0,0,249.49,0,0,248.59,249.39,SGX MAINBOARD,0,0,KV7 
14/10/13,DBXT AUD CASH ETF USD 5       ,        ,USD ,0,0,192.69,0,0,199.46,200.16,SGX MAINBOARD,0,0,KV6 
14/10/13,DBXT AUD SSA BONDS ETF 5      ,        ,AUD ,0,0,183.88,0,0,182.81,183.61,SGX MAINBOARD,0,0,K6Y 
14/10/13,DBXT CSI300 ETF 10            ,        ,USD ,7.71,7.6,7.71,0.11,11120,7.7,7.73,SGX MAINBOARD,7.6,85358,KT4 
14/10/13,DBXT DBCBDJUBSCI ETF 10       ,        ,USD ,0,0,28.9,0,0,29.47,29.59,SGX MAINBOARD,0,0,L5F 
14/10/13,DBXT DBCBLEB ETF 10           ,        ,USD ,0,0,21.2,0,0,18.61,18.68,SGX MAINBOARD,0,0,L5G 
14/10/13,DBXT DBLCI-OY BALANCED ETF 5  ,        ,USD ,0,0,35.06,0,0,35.08,35.22,SGX MAINBOARD,0,0,J0S 
14/10/13,DBXT EONIA TR ETF USD 5       ,        ,USD ,0,0,183.33,0,0,189.08,189.73,SGX MAINBOARD,0,0,KV8 
14/10/13,DBXT EURO STOXX 50 ETF 10     ,        ,USD ,0,0,47.9,0,0,48.81,48.92,SGX MAINBOARD,0,0,IH0 
14/10/13,DBXT FT CHINA 25 ETF 10       ,        ,USD ,29.8,29.46,29.58,-0.17,12050,29.67,29.8,SGX MAINBOARD,29.46,357167,HD8 
14/10/13,DBXT FTSE VIETNAM ETF 10      ,        ,USD ,23.4,23.36,23.4,-0.15,470,23.31,23.36,SGX MAINBOARD,23.36,10985,HD9 
14/10/13,DBXT IBOXX INDONESIA ETF 10   ,        ,USD ,0,0,9.84,0,0,9.82,9.88,SGX MAINBOARD,0,0,SH8 
14/10/13,DBXT IBOXX KOREA ETF 5        ,        ,USD ,0,0,141.93,0,0,143.94,145.14,SGX MAINBOARD,0,0,KT2 
14/10/13,DBXT IBOXX SINGAPORE ETF 5    ,        ,SGD ,0,0,127.3,0,0,126.31,126.81,SGX MAINBOARD,0,0,KV4 
14/10/13,DBXT IBOXX SOV EURO ETF 5     ,        ,USD ,0,0,249.91,0,0,260.31,261.91,SGX MAINBOARD,0,0,KF6 
14/10/13,DBXT IBOXX US TREAS ETF 5     ,        ,USD ,0,0,203.11,0,0,202.35,203.35,SGX MAINBOARD,0,0,KF7 
14/10/13,DBXT MSCI ASIA EX JAPAN ETF 10,        ,USD ,0,0,33.61,0,0,33.91,34.02,SGX MAINBOARD,0,0,IH1 
14/10/13,DBXT MSCI ASIA EXJAP HDY ETF10,        ,USD ,0,0,1.748,0,0,1.782,1.79,SGX MAINBOARD,0,0,N2F 
14/10/13,DBXT MSCI ASIAPAC EXJAP ETF 10,        ,USD ,3.75,3.75,3.75,0.25,500,3.75,3.76,SGX MAINBOARD,3.75,1875,O9B 
14/10/13,DBXT MSCI BANGLADESH IM ETF 10,        ,USD ,0.81,0.81,0.81,0.005,200,0.811,0.815,SGX MAINBOARD,0.81,162,O9C 
14/10/13,DBXT MSCI BRAZIL TRN ETF 10   ,        ,USD ,5.09,5.09,5.09,0.11,11200,5.08,5.11,SGX MAINBOARD,5.09,57008,J0O 
14/10/13,DBXT MSCI CHINA TRN ETF 10    ,        ,USD ,12.52,12.45,12.52,-0.01,21300,12.54,12.58,SGX MAINBOARD,12.45,265836,LG9 
14/10/13,DBXT MSCI EMERGING MKTS ETF 10,        ,USD ,4.03,4.03,4.03,0.06,4000,4.03,4.04,SGX MAINBOARD,4.03,16120,J0M 
14/10/13,DBXT MSCI EMG MKTS ASIA ETF 10,        ,USD ,0,0,3.85,0,0,3.93,3.94,SGX MAINBOARD,0,0,J0N 
14/10/13,DBXT MSCI EUROPE ETF 10       ,        ,USD ,0,0,55.78,0,0,55.64,55.76,SGX MAINBOARD,0,0,IH3 
14/10/13,DBXT MSCI INDIA TRN ETF 10    ,        ,USD ,0,0,7.94,0,0,8.32,8.34,SGX MAINBOARD,0,0,LG8 
14/10/13,DBXT MSCI INDONESIA ETF 10    ,        ,USD ,13.27,13.23,13.23,0.39,15000,13.2,13.26,SGX MAINBOARD,13.27,198850,KJ7 
14/10/13,DBXT MSCI JAPAN TRN ETF 10    ,        ,USD ,0,0,46.44,0,0,46.06,46.21,SGX MAINBOARD,0,0,LF2 
14/10/13,DBXT MSCI KOREA ETF 10        ,        ,USD ,0,0,62.78,0,0,62.45,62.71,SGX MAINBOARD,0,0,IH2 
14/10/13,DBXT MSCI MALAYSIA TRN ETF 10 ,        ,USD ,0,0,14.76,0,0,14.98,15.04,SGX MAINBOARD,0,0,LG6 
14/10/13,DBXT MSCI PACIFIC EXJAP ETF 10,        ,USD ,0,0,4.8,0,0,5.13,5.14,SGX MAINBOARD,0,0,J0Q 
14/10/13,DBXT MSCI PAKISTAN IM ETF 10  ,        ,USD ,0,0,1.63,0,0,1.484,1.491,SGX MAINBOARD,0,0,O9D 
14/10/13,DBXT MSCI PHILIPPINES ETF 10  ,        ,USD ,0,0,1.842,0,0,1.848,1.855,SGX MAINBOARD,0,0,N2E 
14/10/13,DBXT MSCI RUSSIA CAP 25 ETF 10,        ,USD ,0,0,3.22,0,0,3.2,3.22,SGX MAINBOARD,0,0,J0R 
14/10/13,DBXT MSCI SINGAPORE IM ETF 10 ,        ,USD ,0,0,1.296,0,0,1.291,1.292,SGX MAINBOARD,0,0,O9A 
14/10/13,DBXT MSCI TAIWAN ETF 10       ,        ,USD ,0,0,19.87,0,0,19.61,19.66,SGX MAINBOARD,0,0,HD7 
14/10/13,DBXT MSCI THAILAND TRN ETF 10 ,        ,USD ,0,0,20.12,0,0,20,0,SGX MAINBOARD,0,0,LG7 
14/10/13,DBXT MSCI USA ETF 10          ,        ,USD ,0,0,41.33,0,0,42.02,42.11,SGX MAINBOARD,0,0,KF8 
14/10/13,DBXT MSCI WORLD TRN ETF 10    ,        ,USD ,0,0,3.94,0,0,4,4.01,SGX MAINBOARD,0,0,J0P 
14/10/13,DBXT S&P 500 SHORT ETF 10     ,        ,USD ,28.47,28.47,28.47,-0.11,150,28.47,28.59,SGX MAINBOARD,28.47,4270,HD6 
14/10/13,DBXT S&P CNX NIFTY ETF 10     ,        ,USD ,101.74,101.74,101.74,4.82,600,101.45,101.87,SGX MAINBOARD,101.74,61044,HE0 
14/10/13,DBXT S&P/ASX 200 ETF 10       ,        ,USD ,0,0,35.1,0,0,39.63,39.74,SGX MAINBOARD,0,0,LF1 
14/10/13,DBXT S&P500 ETF 10            ,        ,USD ,0,0,27.52,0,0,27.85,27.94,SGX MAINBOARD,0,0,K6K 
14/10/13,DBXT SORA ETF 5               ,        ,SGD ,0,0,107.1,0,0,107.31,107.61,SGX MAINBOARD,0,0,KJ6 
14/10/13,DBXT STOXX GLOB DIV 100 ETF 10,        ,USD ,0,0,30.25,0,0,30.4,30.53,SGX MAINBOARD,0,0,KT3 
14/10/13,DBXT USD CASH ETF 5           ,        ,USD ,0,0,170.64,0,0,170.67,170.86,SGX MAINBOARD,0,0,IH4 
14/10/13,DBXT USD IG INFL TREAS ETF 5  ,        ,USD ,0,0,269.18,0,0,266.6,268.6,SGX MAINBOARD,0,0,KF5 
14/10/13,DEBAO PROPERTY DEVELOPMENT LTD,        ,SGD ,0,0,0.063,0,0,0.061,0.065,SGX MAINBOARD,0,0,K2M 
14/10/13,DECLOUT LIMITED               ,        ,SGD ,0,0,0.123,0,0,0.122,0.123,CATALIST     ,0,0,5UZ 
14/10/13,DECLOUT LIMITED R             ,BI      ,SGD ,0,0,0.01,0,0,0,0,CATALIST     ,0,0,5WTR
14/10/13,DECLOUT LIMITED R500          ,BI      ,SGD ,0,0,0.007,0,0,0,0,CATALIST     ,0,0,5WUR
14/10/13,DEL MONTE PACIFIC LIMITED     ,        ,SGD ,0.965,0.885,0.95,0.045,3509000,0.945,0.95,SGX MAINBOARD,0.9,3262350,D03 
14/10/13,DELONG HOLDINGS LIMITED       ,        ,SGD ,0,0,0.375,0,0,0.345,0.375,SGX MAINBOARD,0,0,B1N 
14/10/13,DESIGN STUDIO FURNITURE MFRLTD,        ,SGD ,0,0,0.485,0,0,0.385,0.485,SGX MAINBOARD,0,0,D11 
14/10/13,DEVOTION ENERGY GROUP LIMITED ,        ,SGD ,0,0,0.187,0,0,0.186,0.188,SGX MAINBOARD,0,0,D08 
14/10/13,DIGILAND INTERNATIONAL LTD    ,        ,SGD ,0.001,0.001,0.001,0,5800000,0,0.001,SGX MAINBOARD,0.001,5800,G77 
14/10/13,DMX TECHNOLOGIES GROUP LTD    ,        ,SGD ,0.225,0.22,0.22,-0.005,284000,0.215,0.22,SGX MAINBOARD,0.225,62485,5CH 
14/10/13,DRAGON GROUP INTL LIMITED     ,        ,SGD ,0.087,0.085,0.087,0.007,43000,0.087,0.092,SGX MAINBOARD,0.085,3735,MT1 
14/10/13,DRAGON GROUP INTL W131209     ,        ,SGD ,0,0,0.001,0,0,0.001,0.003,SGX MAINBOARD,0,0,M2IW
14/10/13,DUKANG DISTILLERS HLDGS LTD   ,        ,SGD ,0.475,0.46,0.47,-0.005,1050000,0.465,0.47,SGX MAINBOARD,0.475,490755,GJ8 
14/10/13,DUTECH HOLDINGS LIMITED       ,        ,SGD ,0,0,0.137,0,0,0.132,0.142,SGX MAINBOARD,0,0,CZ4 
14/10/13,DUTY FREE INTERNATIONALLIMITED,        ,SGD ,0,0,0.35,0,0,0.34,0.36,CATALIST     ,0,0,5SO 
14/10/13,DUTY FREE INTL LTD W160106    ,        ,SGD ,0,0,0.05,0,0,0.03,0,CATALIST     ,0,0,5SUW
